unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	campaign_total_cap	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_language	audio_vo_actor_group
3c_Ala_Alani_Swordsmen		0	medium	1	false	3c_Ala_Alani_Swordsmen	160	0	550	3c_barbarian_transport	1	20	160	0	550			110	medium	-1		false	false	0	8349	false		sc_rom_barb_east
3c_Ala_Armoured_Axe_Warriors		0	heavy	1	false	3c_Ala_Armoured_Axe_Warriors	160	0	750	3c_barbarian_transport	1	20	160	0	750			150	heavy	-1		false	false	0	8366	false		sc_rom_barb_east
3c_Ala_Armoured_Steppe_Lancers		0	heavy	1	false	3c_Ala_Armoured_Steppe_Lancers	80	0	550	3c_barbarian_transport	1	20	80	0	550			110	heavy	-1		false	false	0	8372	false		sc_rom_barb_east
3c_Ala_Armoured_Steppe_Warriors		0	heavy	1	false	3c_Ala_Armoured_Steppe_Warriors	160	0	700	3c_barbarian_transport	1	20	160	0	700			140	heavy	-1		false	false	0	8360	false		sc_rom_barb_east
3c_Ala_Noble_Steppe_Cataphracts		0	heavy	1	false	3c_Ala_Noble_Steppe_Cataphracts	80	0	1200	3c_barbarian_transport	1	20	80	0	1200			240	very_heavy	-1		false	false	0	8386	false		sc_rom_barb_east	BarSpecial
3c_Ala_Noble_Steppe_Lancers		0	heavy	1	false	3c_Ala_Noble_Steppe_Lancers	80	0	750	3c_barbarian_transport	1	20	80	0	750			150	very_heavy	-1		false	false	0	8376	false		sc_rom_barb_east
3c_Ala_Steppe_Cataphract_Archers		0	heavy	1	false	3c_Ala_Steppe_Cataphract_Archers	80	0	1000	3c_barbarian_transport	1	20	80	0	1000			200	very_heavy	-1		false	false	0	8465	false		sc_rom_barb_east	BarSpecial
3c_Ala_Steppe_Cavalry		0	heavy	1	false	3c_Ala_Steppe_Cavalry	80	0	680	3c_barbarian_transport	1	20	80	0	680			135	heavy	-1		false	false	0	10543	false		sc_rom_barb_east
3c_Ala_Steppe_Horse_Archers		0	light	1	false	3c_Ala_Steppe_Horse_Archers	80	0	400	3c_barbarian_transport	1	20	80	0	400			80	very_light	-1		false	false	0	8427	false		sc_rom_barb_east
3c_Ala_Steppe_Horse_Skirmishers		0	light	1	false	3c_Ala_Steppe_Horse_Skirmishers	80	0	400	3c_barbarian_transport	1	20	80	0	400			80	very_light	-1		false	false	0	8437	false		sc_rom_barb_east
3c_Ala_Steppe_Lancers		0	medium	1	false	3c_Ala_Steppe_Lancers	80	0	340	3c_barbarian_transport	1	20	80	0	340			70	medium	-1		false	false	0	8368	false		sc_rom_barb_east
3c_Ala_Steppe_Warband		0	light	1	false	3c_Ala_Steppe_Warband	160	0	350	3c_barbarian_transport	1	20	160	0	350			70	light	-1		false	false	0	8347	false		sc_rom_barb_east
3c_Ala_Taifali_Cavalry		0	medium	1	false	3c_Ala_Taifali_Cavalry	80	0	700	3c_barbarian_transport	1	20	80	0	700			140	medium	-1		false	false	0	8412	false		sc_rom_germanic
3c_Ara_Arabian_Camel_Archers		0	medium	1	false	3c_Ara_Arabian_Camel_Archers	80	0	450	3c_pel_transport	1	20	80	0	450			90	medium	-1		false	false	0	8940	false		sc_rom_african_arabian
3c_Ara_Arabian_Camel_Spearmen		0	medium	1	false	3c_Ara_Arabian_Camel_Spearmen	80	0	400	3c_pel_transport	1	20	80	0	400			80	medium	-1		false	false	0	8927	false		sc_rom_african_arabian
3c_Ara_Arabian_Javelinmen		0	light	1	false	3c_Ara_Arabian_Javelinmen	120	0	290	3c_pel_transport	1	20	120	0	290			60	very_light	-1		false	false	0	8922	false		sc_rom_african_arabian	EasSpecial
3c_Ara_Arabian_Nobles		0	medium	1	false	3c_Ara_Arabian_Nobles	80	0	720	3c_pel_transport	1	20	80	0	720			145	medium	-1		false	false	0	8930	false		sc_rom_african_arabian
3c_Ara_Arabian_Slingers		0	light	1	false	3c_Ara_Arabian_Slingers	120	0	260	3c_pel_transport	1	20	120	0	260			50	very_light	-1		false	false	0	8921	false		sc_rom_african_arabian
3c_Ara_Arabian_Spearmen		0	medium	1	false	3c_Ara_Arabian_Spearmen	160	0	180	3c_pel_transport	1	20	160	0	180			35	medium	-1		false	false	0	8911	false		sc_rom_african_arabian
3c_Ara_Arabian_Swordsmen		0	medium	1	false	3c_Ara_Arabian_Swordsmen	160	0	450	3c_pel_transport	1	20	160	0	450			90	medium	-1		false	false	0	8903	false		sc_rom_african_arabian	EasSpecial
3c_Arm_Armenian_Archers		0	light	1	false	3c_Arm_Armenian_Archers	120	0	420	3c_pel_transport	1	20	120	0	420			85	light	-1		false	false	0	8304	false		sc_rom_eastern
3c_Arm_Armenian_Pikemen		0	heavy	1	false	3c_Arm_Armenian_Pikemen	160	0	500	3c_pel_transport	1	20	160	0	500			100	heavy	-1		false	false	0	8291	false		sc_rom_eastern	EasInf1to5
3c_Arm_Armenian_Slingers		0	light	1	false	3c_Arm_Armenian_Slingers	120	0	420	3c_pel_transport	1	20	120	0	420			85	very_light	-1		false	false	0	8299	false		sc_rom_eastern
3c_Arm_Armenian_Spearmen		0	medium	1	false	3c_Arm_Armenian_Spearmen	160	0	320	3c_pel_transport	1	20	160	0	320			65	medium	-1		false	false	0	8279	false		sc_rom_eastern	EasInf6to9
3c_Arm_Armoured_Armenian_Archers		0	heavy	1	false	3c_Arm_Armoured_Armenian_Archers	120	0	580	3c_pel_transport	1	20	120	0	580			115	heavy	-1		false	false	0	8310	false		sc_rom_eastern
3c_Arm_Armoured_Armenian_Pikemen		0	heavy	1	false	3c_Arm_Armoured_Armenian_Pikemen	160	0	720	3c_pel_transport	1	20	160	0	720			145	heavy	-1		false	false	0	8298	false		sc_rom_eastern	EasInf1to5
3c_Arm_Armoured_Axe_Warriors		0	heavy	1	false	3c_Arm_Armoured_Axe_Warriors	160	0	800	3c_pel_transport	1	20	160	0	800			160	heavy	-1		false	false	0	8270	false		sc_rom_eastern
3c_Arm_Armoured_Horse_Archers		0	medium	1	false	3c_Arm_Armoured_Horse_Archers	80	0	640	3c_pel_transport	1	20	80	0	640			130	medium	-1		false	false	0	8332	false		sc_rom_eastern	EasSpecial
3c_Arm_Azat_Guard		0	heavy	1	false	3c_Arm_Azat_Guard	160	0	1340	3c_pel_transport	1	20	160	0	1340			270	heavy	-1		false	false	0	8289	false		sc_rom_eastern
3c_Arm_Azat_Knights		0	heavy	1	false	3c_Arm_Azat_Knights	80	0	1300	3c_pel_transport	1	20	80	0	1300			260	very_heavy	-1		false	false	0	8325	false		sc_rom_eastern
3c_Arm_Noble_Armenian_Archers		0	heavy	1	false	3c_Arm_Noble_Armenian_Archers	120	0	720	3c_pel_transport	1	20	120	0	720			145	heavy	-1		false	false	0	8315	false		sc_rom_eastern
3c_Arm_Noble_Armenian_Cavalry		0	heavy	1	false	3c_Arm_Noble_Armenian_Cavalry	80	0	780	3c_pel_transport	1	20	80	0	780			155	heavy	-1		false	false	0	8320	false		sc_rom_eastern
3c_Arm_Noble_Cataphracts		0	heavy	1	false	3c_Arm_Noble_Cataphracts	80	0	1450	3c_pel_transport	1	20	80	0	1450			290	very_heavy	-1		false	false	0	8338	false		sc_rom_eastern	EasMtd1to5
3c_Arm_Noble_Horse_Archers		0	medium	1	false	3c_Arm_Noble_Horse_Archers	80	0	880	3c_pel_transport	1	20	80	0	880			175	medium	-1		false	false	0	8337	false		sc_rom_eastern
3c_Arm_Persian_Spearmen		0	medium	1	false	3c_Arm_Persian_Spearmen	160	0	300	3c_pel_transport	1	20	160	0	300			60	medium	-1		false	false	0	10552	false		sc_rom_eastern
3c_Aux_African_Elephants		0	heavy_aux	1	false	3c_Aux_African_Elephants	12	2	1400	3c_pel_transport	1	5	12	0	1400			280	heavy	-1		false	false	0	9103	false	3c_Elephant_Auxilia	sc_rom_african_arabian
3c_Aux_Alae_Cavalry		0	heavy_aux	1	false	3c_Aux_Alae_Cavalry	80	0	640	3c_pel_transport	1	20	80	0	640			130	heavy	-1		false	false	0	9038	false	3c_Itallian_Auxilia	sc_rom_roman	RomSpecial
3c_Aux_Alae_Clibanarii		0	heavy_aux	1	false	3c_Aux_Alae_Clibanarii	80	0	1450	3c_pel_transport	1	20	80	0	1450			290	very_heavy	-1		false	false	0	9392	false	3c_Roman_Auxilia	sc_rom_roman	RomSpecial
3c_Aux_Alae_Skirmishers		0	light_aux	1	false	3c_Aux_Alae_Skirmishers	80	0	340	3c_pel_transport	1	20	80	0	340			70	light	-1		false	false	0	9383	false	3c_Roman_Auxilia	sc_rom_eastern	EasSpecial
3c_Aux_Arabian_Camel_Archers		0	medium_aux	1	false	3c_Aux_Arabian_Camel_Archers	80	0	450	3c_pel_transport	1	20	80	0	450			90	medium	-1		false	false	0	9179	false	3c_Arabian_Auxilia	sc_rom_african_arabian
3c_Aux_Arabian_Camel_Spearmen		0	medium_aux	1	false	3c_Aux_Arabian_Camel_Spearmen	80	0	400	3c_pel_transport	1	20	80	0	400			80	medium	-1		false	false	0	9170	false	3c_Arabian_Auxilia	sc_rom_african_arabian
3c_Aux_Arabian_Spearmen		0	medium_aux	1	false	3c_Aux_Arabian_Spearmen	160	0	180	3c_pel_transport	1	20	160	0	180			35	medium	-1		false	false	0	9165	false	3c_Arabian_Auxilia	sc_rom_african_arabian
3c_Aux_Archers		0	light_aux	1	false	3c_Aux_Archers	120	0	290	3c_pel_transport	1	20	120	0	290			60	very_light	-1		false	false	0	9376	false	3c_Roman_Auxilia	sc_rom_roman
3c_Aux_Armenian_Archers		0	heavy_aux	1	false	3c_Aux_Armenian_Archers	120	0	420	3c_pel_transport	1	20	120	0	420			85	heavy	-1		false	false	0	9246	false	3c_local_Auxilia_Armenia	sc_rom_eastern	EasSpecial
3c_Aux_Armoured_Chariots		0	heavy_aux	1	false	3c_Aux_Armoured_Chariots	20	0	1100	3c_barbarian_transport_small	1	5	20	0	1100			220	heavy	-1		false	false	0	9493	false	3c_local_Auxilia_Pretanic_Isles	sc_rom_british	BarMtd1to5
3c_Aux_Armoured_Gallic_Spearmen		0	heavy_aux	1	false	3c_Aux_Armoured_Gallic_Spearmen	160	0	740	3c_pel_transport	1	20	160	0	740			150	heavy	-1		false	false	0	9141	false	3c_Gallic_Auxilia	sc_rom_celtic
3c_Aux_Armoured_Pikemen		0	heavy_aux	1	false	3c_Aux_Armoured_Pikemen	160	0	740	3c_pel_transport	1	20	160	0	740			150	heavy	-1		false	false	0	9030	false	3c_Hellenic_Auxilia	sc_rom_roman	RomSpecial
3c_Aux_Bactrian_Hillmen		0	medium_aux	1	false	3c_Aux_Bactrian_Hillmen	160	0	260	3c_pel_transport	1	20	160	0	260			50	medium	-1		false	false	0	9258	false	3c_Bactrian_Auxilia	sc_rom_roman	RomSpecial
3c_Aux_Bactrian_Horse_Archers		0	medium_aux	1	false	3c_Aux_Bactrian_Horse_Archers	80	0	700	3c_pel_transport	1	20	80	0	700			140	medium	-1		false	false	0	9270	false	3c_Bactrian_Auxilia	sc_rom_roman	RomSpecial
3c_Aux_Bactrian_Light_Cavalry		0	light_aux	1	false	3c_Aux_Bactrian_Light_Cavalry	80	0	430	3c_pel_transport	1	20	80	0	430			85	light	-1		false	false	0	9265	false	3c_Bactrian_Auxilia	sc_rom_roman	RomSpecial
3c_Aux_Briton_Slingers		0	light_aux	1	false	3c_Aux_Briton_Slingers	120	0	380	3c_pel_transport	1	20	120	0	380			75	very_light	-1		false	false	0	9350	false	3c_local_Auxilia_Britannia	sc_rom_celtic	BarSpecial
3c_Aux_Camel_Archers		0	medium	1	false	3c_Aux_Camel_Archers	80	0	450	3c_pel_transport	1	20	80	0	450			90	medium	-1		false	false	0	9061	false	3c_Egyptian_Auxilia	sc_rom_african_arabian
3c_Aux_Camel_Spearmen		0	medium	1	false	3c_Aux_Camel_Spearmen	80	0	400	3c_pel_transport	1	20	80	0	400			80	medium	-1		false	false	0	9057	false	3c_Egyptian_Auxilia	sc_rom_african_arabian
3c_Aux_Cappadocian_Cavalry		0	heavy_aux	1	false	3c_Aux_Cappadocian_Cavalry	80	0	820	3c_pel_transport	1	20	80	0	820			165	heavy	-1		false	false	0	9438	false	3c_local_Auxilia_Cappadocia	sc_rom_eastern
3c_Aux_Celtic_Archers		0	light_aux	1	false	3c_Aux_Celtic_Archers	120	0	380	3c_pel_transport	1	20	120	0	380			75	very_light	-1		false	false	0	9335	false	3c_Celtic_Auxilia	sc_rom_celtic	BarSpecial
3c_Aux_Celtic_Heavy_Cavalry		0	heavy_aux	1	false	3c_Aux_Celtic_Heavy_Cavalry	80	0	720	3c_pel_transport	1	20	80	0	720			145	heavy	-1		false	false	0	9357	false	3c_local_Auxilia_Britannia	sc_rom_celtic
3c_Aux_Celtic_Horsemen		0	light_aux	1	false	3c_Aux_Celtic_Horsemen	80	0	450	3c_pel_transport	1	20	80	0	450			90	light	-1		false	false	0	9349	false	3c_Celtic_Auxilia	sc_rom_celtic
3c_Aux_Celtic_Spearmen		0	medium_aux	1	false	3c_Aux_Celtic_Spearmen	160	0	340	3c_pel_transport	1	20	160	0	340			70	medium	-1		false	false	0	9342	false	3c_Celtic_Auxilia	sc_rom_celtic	BarSpecial
3c_Aux_Celtic_Swordsmen		0	medium_aux	1	false	3c_Aux_Celtic_Swordsmen	160	0	580	3c_pel_transport	1	20	160	0	580			115	medium	-1		false	false	0	9333	false	3c_Celtic_Auxilia	sc_rom_celtic	BarSpecial
3c_Aux_Chariots		0	heavy_aux	1	false	3c_Aux_Chariots	20	0	900	3c_barbarian_transport_small	1	5	20	0	900			180	heavy	-1		false	false	0	9494	false	3c_local_Auxilia_Pretanic_Isles	sc_rom_british	BarMtd1to5
3c_Aux_Cretan_Archers		0	light_aux	1	false	3c_Aux_Cretan_Archers	120	0	600	3c_pel_transport	1	20	120	0	600			120	very_light	-1		false	false	0	9044	false	3c_local_Auxilia_Achia_and_Macedonia	sc_rom_greek
3c_Aux_Desert_Riders		0	medium_aux	1	false	3c_Aux_Desert_Riders	80	0	720	3c_pel_transport	1	20	80	0	720			145	medium	-1		false	false	0	9180	false	3c_Arabian_Auxilia	sc_rom_eastern	EasMtd1to5
3c_Aux_Eastern_Heavy_Cavalry		0	heavy_aux	1	false	3c_Aux_Eastern_Heavy_Cavalry	80	0	750	3c_pel_transport	1	20	80	0	750			150	heavy	-1		false	false	0	9373	false	3c_Eastern_Auxilia	sc_rom_eastern	EasMtd1to5
3c_Aux_Eastern_Javelinmen		0	light_aux	1	false	3c_Aux_Eastern_Javelinmen	120	0	360	3c_pel_transport	1	20	120	0	360			70	very_light	-1		false	false	0	9224	false	3c_Eastern_Auxilia	sc_rom_eastern
3c_Aux_Eastern_Pikemen		0	heavy_aux	1	false	3c_Aux_Eastern_Pikemen	160	0	430	3c_pel_transport	1	20	160	0	430			85	heavy	-1		false	false	0	9238	false	3c_Eastern_Auxilia	sc_rom_eastern	EasInf1to5
3c_Aux_Eastern_Spearmen		0	medium_aux	1	false	3c_Aux_Eastern_Spearmen	160	0	180	3c_pel_transport	1	20	160	0	180			35	medium	-1		false	false	0	9232	false	3c_Eastern_Auxilia	sc_rom_eastern
3c_Aux_Egyptian_Archers		0	light	1	false	3c_Aux_Egyptian_Archers	120	0	280	3c_pel_transport	1	20	120	0	280			55	very_light	-1		false	false	0	9056	false	3c_Egyptian_Auxilia	sc_rom_egyptian
3c_Aux_Egyptian_Infantry		0	medium	1	false	3c_Aux_Egyptian_Infantry	160	0	200	3c_pel_transport	1	20	160	0	200			40	medium	-1		false	false	0	9047	false	3c_Egyptian_Auxilia	sc_rom_egyptian
3c_Aux_Egyptian_Pikemen		0	medium	1	false	3c_Aux_Egyptian_Pikemen	160	0	430	3c_pel_transport	1	20	160	0	430			85	medium	-1		false	false	0	9068	false	3c_local_Auxilia_Aegyptos	sc_rom_egyptian
3c_Aux_Gallic_Bowmen		0	light_aux	1	false	3c_Aux_Gallic_Bowmen	120	0	450	3c_pel_transport	1	20	120	0	450			90	very_light	-1		false	false	0	9132	false	3c_Gallic_Auxilia	sc_rom_celtic
3c_Aux_Gallic_Cavalry		0	medium_aux	1	false	3c_Aux_Gallic_Cavalry	80	0	450	3c_pel_transport	1	20	80	0	450			90	medium	-1		false	false	0	9150	false	3c_Gallic_Auxilia	sc_rom_celtic	BarSpecial
3c_Aux_Gallic_Heavy_Infantry		0	heavy_aux	1	false	3c_Aux_Gallic_Heavy_Infantry	160	0	1350	3c_pel_transport	1	20	160	0	1350			270	very_heavy	-1		false	false	0	9158	false	3c_Gallic_Auxilia	sc_rom_celtic
3c_Aux_Gallic_Skirmishers		0	light_aux	1	false	3c_Aux_Gallic_Skirmishers	120	0	220	3c_pel_transport	1	20	120	0	220			45	very_light	-1		false	false	0	9138	false	3c_Gallic_Auxilia	sc_rom_celtic
3c_Aux_Gallic_Swordsmen		0	heavy_aux	1	false	3c_Aux_Gallic_Swordsmen	160	0	350	3c_pel_transport	1	20	160	0	350			70	heavy	-1		false	false	0	9125	false	3c_Gallic_Auxilia	sc_rom_celtic
3c_Aux_Germanic_Axe_Warriors		0	medium_aux	1	false	3c_Aux_Germanic_Axe_Warriors	160	0	450	3c_pel_transport	1	20	160	0	450			90	medium	-1		false	false	0	9415	false	3c_Germanic_Auxilia	sc_rom_germanic
3c_Aux_Germanic_Falxmen		0	medium_aux	1	false	3c_Aux_Germanic_Falxmen	160	0	360	3c_pel_transport	1	20	160	0	360			70	medium	-1		false	false	0	9397	false	3c_local_Auxilia_Dacia	sc_rom_germanic
3c_Aux_Germanic_Heavy_Infantry		0	heavy_aux	1	false	3c_Aux_Germanic_Heavy_Infantry	160	0	780	3c_pel_transport	1	20	160	0	780			155	very_heavy	-1		false	false	0	9428	false	3c_Germanic_Auxilia	sc_rom_germanic
3c_Aux_Germanic_Hunters		0	light_aux	1	false	3c_Aux_Germanic_Hunters	120	0	450	3c_pel_transport	1	20	120	0	450			90	very_light	-1		false	false	0	9407	false	3c_Germanic_Auxilia	sc_rom_germanic	BarSpecial
3c_Aux_Germanic_Skirmishers		0	light_aux	1	false	3c_Aux_Germanic_Skirmishers	120	0	220	3c_pel_transport	1	20	120	0	220			45	very_light	-1		false	false	0	9424	false	3c_Germanic_Auxilia	sc_rom_germanic
3c_Aux_Germanic_Spear_Masters		0	heavy_aux	1	false	3c_Aux_Germanic_Spear_Masters	160	0	830	3c_pel_transport	1	20	160	0	830			165	heavy	-1		false	false	0	9416	false	3c_Germanic_Auxilia	sc_rom_germanic	BarSpecial
3c_Aux_Germanic_Swordsmen		0	medium_aux	1	false	3c_Aux_Germanic_Swordsmen	160	0	450	3c_pel_transport	1	20	160	0	450			90	medium	-1		false	false	0	10741	false	3c_Germanic_Auxilia	sc_rom_germanic
3c_Aux_Hillmen		0	medium_aux	1	false	3c_Aux_Hillmen	160	0	220	3c_pel_transport	1	20	160	0	220			45	medium	-1		false	false	0	9220	false	3c_Eastern_Auxilia	sc_rom_eastern
3c_Aux_Horse_Skirmishers		0	light_aux	1	false	3c_Aux_Horse_Skirmishers	80	0	460	3c_pel_transport	1	20	80	0	460			90	light	-1		false	false	0	9233	false	3c_Eastern_Auxilia	sc_rom_eastern	EasSpecial
3c_Aux_Iberian_Cavalry		0	medium_aux	1	false	3c_Aux_Iberian_Cavalry	80	0	500	3c_pel_transport	1	20	80	0	500			100	medium	-1		false	false	0	9288	false	3c_Iberian_Auxilia	sc_rom_celtic	BarSpecial
3c_Aux_Iberian_Slingers		0	light_aux	1	false	3c_Aux_Iberian_Slingers	120	0	280	3c_pel_transport	1	20	120	0	280			55	very_light	-1		false	false	0	9283	false	3c_Iberian_Auxilia	sc_rom_celtic
3c_Aux_Iberian_Swordsmen		0	medium_aux	1	false	3c_Aux_Iberian_Swordsmen	160	0	350	3c_pel_transport	1	20	160	0	350			70	medium	-1		false	false	0	9276	false	3c_Iberian_Auxilia	sc_rom_celtic	BarSpecial
3c_Aux_Illyrian_Archers		0	light_aux	1	false	3c_Aux_Illyrian_Archers	120	0	300	3c_pel_transport	1	20	120	0	300			60	very_light	-1		false	false	0	9474	false	3c_Illyrian_Auxilia	sc_rom_roman
3c_Aux_Illyrian_Armoured_Pikemen		0	heavy_aux	1	false	3c_Aux_Illyrian_Armoured_Pikemen	160	0	740	3c_pel_transport	1	20	160	0	740			150	very_heavy	-1		false	false	0	9482	false	3c_Illyrian_Auxilia	sc_rom_roman	RomSpecial
3c_Aux_Illyrian_Cavalry		0	medium_aux	1	false	3c_Aux_Illyrian_Cavalry	80	0	460	3c_pel_transport	1	20	80	0	460			90	medium	-1		false	false	0	9469	false	3c_Illyrian_Auxilia	sc_rom_roman
3c_Aux_Illyrian_Raiders		0	medium_aux	1	false	3c_Aux_Illyrian_Raiders	160	0	400	3c_pel_transport	1	20	160	0	400			80	medium	-1		false	false	0	9444	false	3c_Illyrian_Auxilia	sc_rom_barb_east	BarSpecial
3c_Aux_Illyrian_Slingers		0	light_aux	1	false	3c_Aux_Illyrian_Slingers	120	0	330	3c_pel_transport	1	20	120	0	330			65	very_light	-1		false	false	0	9453	false	3c_Illyrian_Auxilia	sc_rom_roman
3c_Aux_Illyrian_Swordsmen		0	heavy_aux	1	false	3c_Aux_Illyrian_Swordsmen	160	0	420	3c_pel_transport	1	20	160	0	420			85	heavy	-1		false	false	0	9463	false	3c_Illyrian_Auxilia	sc_rom_barb_east	BarSpecial
3c_Aux_Indian_War_Elephants		0	heavy_aux	1	false	3c_Aux_Indian_War_Elephants	24	2	1500	3c_pel_transport	1	5	24	0	1500			300	very_heavy	-1		false	false	0	9212	false	3c_Indian_Elephant_Auxilia	sc_rom_eastern
3c_Aux_Lanciarii		0	medium_aux	1	false	3c_Aux_Lanciarii	80	0	340	3c_pel_transport	1	20	80	0	340			70	medium	-1		false	false	0	9029	false	3c_Hellenic_Auxilia	sc_rom_roman
3c_Aux_Libyan_Infantry		0	heavy_aux	1	false	3c_Aux_Libyan_Infantry	160	0	720	3c_pel_transport	1	20	160	0	720			145	heavy	-1		false	false	0	9488	false	3c_local_Auxilia_Libya	sc_rom_carthaginian
3c_Aux_Numidian_Cavalry		0	light_aux	1	false	3c_Aux_Numidian_Cavalry	80	0	580	3c_pel_transport	1	20	80	0	580			115	light	-1		false	false	0	9115	false	3c_Numidian_Auxilia	sc_rom_african_arabian	EasSpecial
3c_Aux_Numidian_Infantry		0	medium_aux	1	false	3c_Aux_Numidian_Infantry	160	0	280	3c_pel_transport	1	20	160	0	280			55	medium	-1		false	false	0	9112	false	3c_Numidian_Auxilia	sc_rom_african_arabian
3c_Aux_Numidian_Javelinmen		0	light_aux	1	false	3c_Aux_Numidian_Javelinmen	120	0	340	3c_pel_transport	1	20	120	0	340			70	very_light	-1		false	false	0	9107	false	3c_Numidian_Auxilia	sc_rom_african_arabian	EasSpecial
3c_Aux_Peltasts		0	light_aux	1	false	3c_Aux_Peltasts	120	0	420	3c_pel_transport	1	20	120	0	420			85	light	-1		false	false	0	9011	false	3c_Hellenic_Auxilia	sc_rom_greek
3c_Aux_Persian_Archers		0	light_aux	1	false	3c_Aux_Persian_Archers	120	0	360	3c_pel_transport	1	20	120	0	360			70	very_light	-1		false	false	0	9184	false	3c_Persian_Auxilia	sc_rom_eastern
3c_Aux_Persian_Cataphracts		0	heavy_aux	1	false	3c_Aux_Persian_Cataphracts	80	0	1100	3c_pel_transport	1	20	80	0	1100			220	very_heavy	-1		false	false	0	9367	false	3c_Persian_Cataphract_Auxilia	sc_rom_parthian
